id,price,restaurant_id,data_id,name,_rid,_self,_etag,_attachments,_ts
1228,31.7,84,545,Steamed Dumpling (8),LFZbAInsZRTNBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTNBAAAAAAAAA==/,"""540025b6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1229,24.3,238,1569,Rainbow Trout,LFZbAInsZRTOBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTOBAAAAAAAAA==/,"""540026b6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1230,26.3,78,503,Moo Shu Chicken w. 4 Pancakes,LFZbAInsZRTPBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTPBAAAAAAAAA==/,"""540027b6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1231,28.5,270,1780,"Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE",LFZbAInsZRTQBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTQBAAAAAAAAA==/,"""540029b6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1232,24.1,5,37,GELATI FATTI IN CASA,LFZbAInsZRTRBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTRBAAAAAAAAA==/,"""54002ab6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1233,9.5,47,296,Salmon Fillet with Chinese Fruit Sauce or Fragrant Seafood Sauce. With Sugar Snap Peas and Jasmine Rice,LFZbAInsZRTSBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTSBAAAAAAAAA==/,"""54002bb6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1234,16.8,55,354,"Prosecco di Valdobbiadene Extra Dry N/V, Mionetto DOC (Valdobbiadene)",LFZbAInsZRTTBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTTBAAAAAAAAA==/,"""54002cb6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1235,18.7,248,1636,"Chardonnay, Edna Valley Vineyard, 1999, (California)",LFZbAInsZRTUBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTUBAAAAAAAAA==/,"""54002db6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1236,20.3,257,1697,Steamed Brown Rice,LFZbAInsZRTVBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTVBAAAAAAAAA==/,"""54002eb6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1237,26.0,374,2457,Roast Pork Lo Mein,LFZbAInsZRTWBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTWBAAAAAAAAA==/,"""54002fb6-0000-0200-0000-622fb5f10000""",attachments/,1647293937
1238,13.3,247,1630,Sanka,LFZbAInsZRTXBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTXBAAAAAAAAA==/,"""540030b6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1239,20.5,320,2107,White Wine,LFZbAInsZRTYBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTYBAAAAAAAAA==/,"""540031b6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1240,30.1,362,2372,Vitello Scallopine FRANCESE STYLE,LFZbAInsZRTZBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTZBAAAAAAAAA==/,"""540034b6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1241,29.8,69,447,Fresh Shrimp Fried Rice,LFZbAInsZRTaBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTaBAAAAAAAAA==/,"""540035b6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1242,28.9,238,1575,"PoBoy Sandwich. Fried Oysters, Lettuce, Tomato & Spicy Mayo",LFZbAInsZRTbBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTbBAAAAAAAAA==/,"""540038b6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1243,17.1,336,2211,Redeye Fried Potatoes,LFZbAInsZRTcBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTcBAAAAAAAAA==/,"""540039b6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1244,13.9,118,798,SALADE NICOISE WITH FRESH TUNA AND PEELED JERSEY TOMATOES,LFZbAInsZRTdBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTdBAAAAAAAAA==/,"""54003ab6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1245,18.4,27,178,Grilled Tenderloin Salad,LFZbAInsZRTeBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTeBAAAAAAAAA==/,"""54003bb6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1246,31.4,240,1583,"Pollo Caracalla ROLL OF CHICKEN STUFFED WITH MOZZARELLA, SAUTEED IN A ZUCCHINI & MUSHROOM SAUCE",LFZbAInsZRTfBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTfBAAAAAAAAA==/,"""54003cb6-0000-0200-0000-622fb5f20000""",attachments/,1647293938
1247,24.0,229,1502,"CHABLIS, DOMAINE CHANTEMERLE BOUDIN 96",LFZbAInsZRTgBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTgBAAAAAAAAA==/,"""54003db6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1248,26.1,101,659,Scallop w. Garlic Sauce,LFZbAInsZRThBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRThBAAAAAAAAA==/,"""54003eb6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1249,16.1,129,866,"Honig Reserve, Sauvignon Blanc, Napa Valley, USA 1997",LFZbAInsZRTiBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTiBAAAAAAAAA==/,"""540040b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1250,21.5,219,1440,"Provance Salad:  Portobello Mushrooms, Eggplant, Zucchini, Yellow Squash & Tomato Roasted over a Crisp Garden Salad ... 5.95",LFZbAInsZRTjBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTjBAAAAAAAAA==/,"""540041b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1251,22.8,262,1719,Striped Bass Al Placere STRIPED BASS ANY STYLE,LFZbAInsZRTkBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTkBAAAAAAAAA==/,"""540042b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1252,19.5,264,1735,"Chardonnay, Riverstone, J. Lohr",LFZbAInsZRTlBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTlBAAAAAAAAA==/,"""540043b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1253,32.3,369,2426,House Special Mai Fun,LFZbAInsZRTmBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTmBAAAAAAAAA==/,"""540044b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1254,33.8,399,2612,Seasonal Berries,LFZbAInsZRTnBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTnBAAAAAAAAA==/,"""540045b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1255,21.5,61,390,"Chardonnay, Ariel, N.V. 2% alcohol (California)",LFZbAInsZRToBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRToBAAAAAAAAA==/,"""540046b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1256,30.5,150,1006,Cheese Omelette WITH MOZZARELLA AND AMERICAN CHEESE,LFZbAInsZRTpBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTpBAAAAAAAAA==/,"""540047b6-0000-0200-0000-622fb5f30000""",attachments/,1647293939
1257,9.3,146,973,Apple Tart,LFZbAInsZRTqBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTqBAAAAAAAAA==/,"""540049b6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1258,26.2,400,2618,"Ribera del Duero, Pesquera,. 1997.  (Spain)",LFZbAInsZRTrBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTrBAAAAAAAAA==/,"""54004ab6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1259,29.5,16,113,Chicken Chop Suey,LFZbAInsZRTsBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTsBAAAAAAAAA==/,"""54004bb6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1260,25.0,242,1601,Crystal Geyser Mineral Water,LFZbAInsZRTtBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTtBAAAAAAAAA==/,"""54004db6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1261,20.8,419,2756,"Pan Fried Scallops with Anchovy, Capers & Lemon",LFZbAInsZRTuBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTuBAAAAAAAAA==/,"""54004eb6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1262,20.8,230,1509,"Barolo, Sigillo dAbate Rsv, 1991",LFZbAInsZRTvBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTvBAAAAAAAAA==/,"""540050b6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1263,12.5,380,2497,Lobster Fried Rice,LFZbAInsZRTwBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTwBAAAAAAAAA==/,"""540051b6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1264,10.2,142,946,"MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage)",LFZbAInsZRTxBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTxBAAAAAAAAA==/,"""540052b6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1265,17.9,10,68,"BLACK BEAN SOUP, WITH OLD & NEW - FASHIONED ACCOMPANIMENTS",LFZbAInsZRTyBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTyBAAAAAAAAA==/,"""540054b6-0000-0200-0000-622fb5f40000""",attachments/,1647293940
1266,33.0,383,2516,Norwegian Smoked Salmon,LFZbAInsZRTzBAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRTzBAAAAAAAAA==/,"""540055b6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1267,22.1,414,2718,Gingered spring tomato bisque with baby rock shrimp and crÃƒÂ¨me fraiche.  Nine Fifty,LFZbAInsZRT0BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT0BAAAAAAAAA==/,"""540057b6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1268,16.9,150,1002,Caffe,LFZbAInsZRT1BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT1BAAAAAAAAA==/,"""540058b6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1269,16.7,44,282,Sliced Grilled Chicken over Caesar Salad,LFZbAInsZRT2BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT2BAAAAAAAAA==/,"""540059b6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1270,22.8,77,494,Roasted Beets,LFZbAInsZRT3BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT3BAAAAAAAAA==/,"""54005bb6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1271,14.0,47,294,"Specialty Sandwiches: #13  Grilled Portobello Mushrooms: Slow Roasted Tomato, Caramelized Onions, Roasted Sweet Peppers, SautÃƒÂ©ed Spinach & Pesto on Black Bread ... 5.95",LFZbAInsZRT4BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT4BAAAAAAAAA==/,"""54005cb6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1272,20.1,112,750,Manhattan,LFZbAInsZRT5BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT5BAAAAAAAAA==/,"""54005fb6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1273,29.0,246,1619,Mixed Vegetable Lo Mein,LFZbAInsZRT6BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT6BAAAAAAAAA==/,"""540060b6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1274,15.7,146,980,Roast Pork Yaga Mein,LFZbAInsZRT7BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT7BAAAAAAAAA==/,"""540061b6-0000-0200-0000-622fb5f50000""",attachments/,1647293941
1275,21.8,300,1979,"Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado",LFZbAInsZRT8BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT8BAAAAAAAAA==/,"""540062b6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1276,15.6,175,1166,"Southern Fried Quail with Greens, Huckleberries, Pecans & Blue Cheese",LFZbAInsZRT9BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT9BAAAAAAAAA==/,"""540063b6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1277,28.6,207,1366,Maryland Crab Cakes Served with Cole Slaw and French Fries,LFZbAInsZRT+BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT+BAAAAAAAAA==/,"""540064b6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1278,30.7,287,1898,"Stonestreet, Alexander Val. 1994, Napa",LFZbAInsZRT-BAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRT-BAAAAAAAAA==/,"""540066b6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1279,19.5,230,1511,"Shafer Stags Leap District 1994, Napa",LFZbAInsZRQABQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQABQAAAAAAAA==/,"""540067b6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1280,33.0,284,1875,Smoked Sable,LFZbAInsZRQBBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQBBQAAAAAAAA==/,"""540068b6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1281,10.9,10,73,Baby Back Pork Ribs,LFZbAInsZRQCBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQCBQAAAAAAAA==/,"""540069b6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1282,28.7,111,745,Gouden Carolus,LFZbAInsZRQDBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQDBQAAAAAAAA==/,"""54006ab6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1283,22.4,9,60,"Saint-Julien, Chateau Gruaud Larose 1987 (Bordeaux)",LFZbAInsZRQEBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQEBQAAAAAAAA==/,"""54006bb6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1284,29.6,407,2666,"Gewurtzraminer, Beringer",LFZbAInsZRQFBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQFBQAAAAAAAA==/,"""54006cb6-0000-0200-0000-622fb5f60000""",attachments/,1647293942
1285,16.5,139,932,Lobster Chop Suey,LFZbAInsZRQGBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQGBQAAAAAAAA==/,"""54006db6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1286,23.9,204,1348,Assorted cakes,LFZbAInsZRQHBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQHBQAAAAAAAA==/,"""54006eb6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1287,15.8,88,566,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,LFZbAInsZRQIBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQIBQAAAAAAAA==/,"""54006fb6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1288,19.5,334,2198,Chicken Liver and Foie Gras Mousse with red onion confit and grilled country bread,LFZbAInsZRQJBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQJBQAAAAAAAA==/,"""540070b6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1289,33.8,332,2188,"Cuvaison, Chardonnay, Carneros, USA 1999",LFZbAInsZRQKBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQKBQAAAAAAAA==/,"""540071b6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1290,28.2,19,129,Cheesecake Sorbet with fresh berries and strawberry coulis,LFZbAInsZRQLBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQLBQAAAAAAAA==/,"""540072b6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1291,19.2,81,520,"After 10 pm- American Cheese Burger bacon, crispy onions & fries",LFZbAInsZRQMBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQMBQAAAAAAAA==/,"""540074b6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1292,17.9,174,1165,"Pinot Noir, Willakenzie, 1998. (Oregon)",LFZbAInsZRQNBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQNBQAAAAAAAA==/,"""540075b6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1293,23.7,198,1312,"Great Western, Extra Dry (Split)",LFZbAInsZRQOBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQOBQAAAAAAAA==/,"""540076b6-0000-0200-0000-622fb5f70000""",attachments/,1647293943
1294,23.2,393,2579,ravioli of sweet shrimp with mustard miso sauce,LFZbAInsZRQPBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQPBQAAAAAAAA==/,"""540077b6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1295,20.2,120,813,"Classic French Apple Tart, Vanilla Ice Cream",LFZbAInsZRQQBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQQBQAAAAAAAA==/,"""540078b6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1296,27.9,117,793,Fortune Cookies,LFZbAInsZRQRBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQRBQAAAAAAAA==/,"""54007ab6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1297,29.0,284,1877,Warm Goat Cheese and Grilled Vegetable Salad,LFZbAInsZRQSBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQSBQAAAAAAAA==/,"""54007bb6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1298,33.5,338,2220,"Babich 1997, New Zealand",LFZbAInsZRQTBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQTBQAAAAAAAA==/,"""54007cb6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1299,16.9,391,2561,Angel Hair Primavera With chicken,LFZbAInsZRQUBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQUBQAAAAAAAA==/,"""54007fb6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1300,30.5,277,1822,Steak Frites Italian Style (House Specialty) fresh porcini,LFZbAInsZRQVBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQVBQAAAAAAAA==/,"""540081b6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1301,22.9,225,1477,"Meritage, Trilogy, Flora Springs, 1997. (Napa Valley)",LFZbAInsZRQWBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQWBQAAAAAAAA==/,"""540082b6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1302,30.3,163,1091,Bar-B-Q Beef Stick,LFZbAInsZRQXBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQXBQAAAAAAAA==/,"""540083b6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1303,30.3,382,2508,2006 COTES DU RHONE Domaine de Montvac,LFZbAInsZRQYBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQYBQAAAAAAAA==/,"""540084b6-0000-0200-0000-622fb5f80000""",attachments/,1647293944
1304,27.0,40,255,"CLOS DES MOUCHES, CHANSON 92",LFZbAInsZRQZBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQZBQAAAAAAAA==/,"""540085b6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1305,23.0,197,1306,Seafood Large - six selections,LFZbAInsZRQaBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQaBQAAAAAAAA==/,"""540086b6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1306,11.9,143,954,Plums,LFZbAInsZRQbBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQbBQAAAAAAAA==/,"""540087b6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1307,35.6,421,2768,"ROASTED CHICKEN (for two) with garlic cloves, french fries Lami Louis style",LFZbAInsZRQcBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQcBQAAAAAAAA==/,"""540088b6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1308,30.0,13,89,Mixed Vegetable Fried Rice,LFZbAInsZRQdBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQdBQAAAAAAAA==/,"""54008ab6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1309,16.6,357,2343,Duvel,LFZbAInsZRQeBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQeBQAAAAAAAA==/,"""54008bb6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1310,19.6,83,541,Baked Idaho Potato,LFZbAInsZRQfBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQfBQAAAAAAAA==/,"""54008cb6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1311,33.9,54,347,Lobster Lo Mein,LFZbAInsZRQgBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQgBQAAAAAAAA==/,"""54008db6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1312,21.6,124,843,Grilled Chicken Salad,LFZbAInsZRQhBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQhBQAAAAAAAA==/,"""54008eb6-0000-0200-0000-622fb5f90000""",attachments/,1647293945
1313,13.9,127,857,Roast Pork w. Brococli,LFZbAInsZRQiBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQiBQAAAAAAAA==/,"""54008fb6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1314,23.7,113,762,Hazelnut Italian Soda,LFZbAInsZRQjBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQjBQAAAAAAAA==/,"""540090b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1315,12.8,366,2397,Orange Mineral Water,LFZbAInsZRQkBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQkBQAAAAAAAA==/,"""540091b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1316,17.2,281,1853,C Bar Brazilian Red Snapper Fillet. Cooked with Coconut and Cilantro,LFZbAInsZRQlBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQlBQAAAAAAAA==/,"""540092b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1317,16.2,182,1215,"CABERNET SAUVIGNON, Rutherford, Beaulieu",LFZbAInsZRQmBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQmBQAAAAAAAA==/,"""540093b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1318,11.7,142,950,"Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00",LFZbAInsZRQnBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQnBQAAAAAAAA==/,"""540095b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1319,31.5,77,492,Fried Vegetable Dumplings (8),LFZbAInsZRQoBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQoBQAAAAAAAA==/,"""540097b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1320,24.6,329,2169,"Cabernet Sauvignon, Cask 23, Stags Leap, 1987. (Napa Valley)",LFZbAInsZRQpBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQpBQAAAAAAAA==/,"""540098b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
1321,23.3,278,1830,Bananas,LFZbAInsZRQqBQAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRQqBQAAAAAAAA==/,"""540099b6-0000-0200-0000-622fb5fa0000""",attachments/,1647293946
