restaurant_id,name,creation_date,amount,total,restaurant_id
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-01-31,11,222.2,600
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-02-28,17,343.4,840
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-03-31,9,181.8,600
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-04-30,14,282.8,600
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-05-31,19,383.8,840
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-06-30,12,242.4,600
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-07-31,14,282.8,840
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-08-31,11,222.2,480
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-09-30,7,141.4,360
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-10-31,11,222.2,600
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-11-30,7,141.4,360
120,"Classic French Apple Tart, Vanilla Ice Cream",2018-12-31,20,404.0,840
120,"Classic French Apple Tart, Vanilla Ice Cream",2019-01-31,11,222.2,600
120,"Classic French Apple Tart, Vanilla Ice Cream",2019-02-28,8,161.6,360
120,"Classic French Apple Tart, Vanilla Ice Cream",2019-03-31,8,161.6,360
120,Fresh Fruit Cup,2017-06-30,8,228.0,480
120,Fresh Fruit Cup,2017-07-31,26,741.0,1320
120,Fresh Fruit Cup,2017-08-31,26,741.0,1200
120,Fresh Fruit Cup,2017-09-30,10,285.0,480
120,Fresh Fruit Cup,2017-10-31,16,456.0,840
120,Fresh Fruit Cup,2017-11-30,5,142.5,360
120,Fresh Fruit Cup,2017-12-31,11,313.5,600
120,Fresh Fruit Cup,2018-01-31,10,285.0,480
120,Fresh Fruit Cup,2018-02-28,14,399.0,720
120,Fresh Fruit Cup,2018-03-31,16,456.0,720
120,Fresh Fruit Cup,2018-04-30,10,285.0,480
120,Fresh Fruit Cup,2018-05-31,6,171.0,360
120,Fresh Fruit Cup,2018-06-30,18,513.0,960
120,Fresh Fruit Cup,2018-07-31,16,456.0,840
120,Fresh Fruit Cup,2018-08-31,14,399.0,720
120,Fresh Fruit Cup,2018-09-30,13,370.5,720
120,Fresh Fruit Cup,2018-10-31,4,114.0,240
120,Fresh Fruit Cup,2018-11-30,18,513.0,840
120,Fresh Fruit Cup,2018-12-31,11,313.5,480
120,Fresh Fruit Cup,2019-01-31,16,456.0,720
120,Fresh Fruit Cup,2019-02-28,9,256.5,480
120,Fresh Fruit Cup,2019-03-31,7,199.5,360
120,Fried Chicken Wings (4) w. Beef Fried Rice,2017-06-30,12,307.20000000000005,480
120,Fried Chicken Wings (4) w. Beef Fried Rice,2017-07-31,11,281.6,600
120,Fried Chicken Wings (4) w. Beef Fried Rice,2017-08-31,29,742.4000000000001,1320
120,Fried Chicken Wings (4) w. Beef Fried Rice,2017-09-30,7,179.20000000000002,360
120,Fried Chicken Wings (4) w. Beef Fried Rice,2017-10-31,18,460.80000000000007,1080
120,Fried Chicken Wings (4) w. Beef Fried Rice,2017-11-30,18,460.80000000000007,960
120,Fried Chicken Wings (4) w. Beef Fried Rice,2017-12-31,15,384.00000000000006,720
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-01-31,6,153.60000000000002,360
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-02-28,8,204.8,480
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-03-31,13,332.8,720
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-04-30,13,332.80000000000007,600
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-05-31,16,409.6,720
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-06-30,8,204.8,360
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-07-31,14,358.40000000000003,720
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-08-31,15,384.00000000000006,720
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-09-30,14,358.40000000000003,600
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-10-31,10,256.0,600
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-11-30,10,256.0,480
120,Fried Chicken Wings (4) w. Beef Fried Rice,2018-12-31,5,128.0,240
120,Fried Chicken Wings (4) w. Beef Fried Rice,2019-01-31,5,128.0,240
120,Fried Chicken Wings (4) w. Beef Fried Rice,2019-02-28,8,204.8,480
120,Fried Chicken Wings (4) w. Beef Fried Rice,2019-03-31,21,537.6,960
120,Manhattan,2017-06-30,10,213.99999999999997,480
120,Manhattan,2017-07-31,13,278.2,720
120,Manhattan,2017-08-31,12,256.79999999999995,720
120,Manhattan,2017-09-30,7,149.79999999999998,360
120,Manhattan,2017-10-31,19,406.59999999999997,960
120,Manhattan,2017-11-30,14,299.59999999999997,720
120,Manhattan,2017-12-31,19,406.59999999999997,960
120,Manhattan,2018-01-31,13,278.19999999999993,600
120,Manhattan,2018-02-28,5,106.99999999999999,240
120,Manhattan,2018-03-31,11,235.39999999999998,600
120,Manhattan,2018-04-30,12,256.79999999999995,600
120,Manhattan,2018-05-31,15,320.99999999999994,720
120,Manhattan,2018-06-30,14,299.59999999999997,840
120,Manhattan,2018-07-31,9,192.59999999999997,480
120,Manhattan,2018-08-31,4,85.6,360
120,Manhattan,2018-09-30,9,192.59999999999997,480
120,Manhattan,2018-10-31,11,235.39999999999998,600
120,Manhattan,2018-11-30,22,470.79999999999995,960
120,Manhattan,2018-12-31,14,299.59999999999997,600
120,Manhattan,2019-01-31,5,106.99999999999999,240
120,Manhattan,2019-02-28,9,192.59999999999997,600
120,Manhattan,2019-03-31,13,278.2,720
120,Mixed field greens in a sherry vinaigrette,2017-06-30,6,198.6,240
120,Mixed field greens in a sherry vinaigrette,2017-07-31,33,1092.3,1440
120,Mixed field greens in a sherry vinaigrette,2017-08-31,19,628.9,960
120,Mixed field greens in a sherry vinaigrette,2017-09-30,8,264.8,480
120,Mixed field greens in a sherry vinaigrette,2017-10-31,12,397.2,720
120,Mixed field greens in a sherry vinaigrette,2017-11-30,6,198.6,360
120,Mixed field greens in a sherry vinaigrette,2017-12-31,6,198.6,360
120,Mixed field greens in a sherry vinaigrette,2018-01-31,12,397.2,600
120,Mixed field greens in a sherry vinaigrette,2018-02-28,14,463.4,720
120,Mixed field greens in a sherry vinaigrette,2018-03-31,17,562.7,840
120,Mixed field greens in a sherry vinaigrette,2018-04-30,13,430.3,600
120,Mixed field greens in a sherry vinaigrette,2018-05-31,13,430.3,600
120,Mixed field greens in a sherry vinaigrette,2018-06-30,10,331.0,480
120,Mixed field greens in a sherry vinaigrette,2018-07-31,9,297.9,480
120,Mixed field greens in a sherry vinaigrette,2018-08-31,10,331.0,480
120,Mixed field greens in a sherry vinaigrette,2018-09-30,4,132.4,240
120,Mixed field greens in a sherry vinaigrette,2018-10-31,6,198.6,240
120,Mixed field greens in a sherry vinaigrette,2018-11-30,10,331.0,600
120,Mixed field greens in a sherry vinaigrette,2018-12-31,15,496.5,960
120,Mixed field greens in a sherry vinaigrette,2019-01-31,16,529.6,840
120,Mixed field greens in a sherry vinaigrette,2019-02-28,22,728.2,1200
120,Mixed field greens in a sherry vinaigrette,2019-03-31,23,761.3,1080
120,"Oakford 1991/93, Napa",2017-06-30,11,234.3,480
120,"Oakford 1991/93, Napa",2017-07-31,19,404.70000000000005,960
120,"Oakford 1991/93, Napa",2017-08-31,13,276.90000000000003,720
120,"Oakford 1991/93, Napa",2017-09-30,15,319.5,720
120,"Oakford 1991/93, Napa",2017-10-31,22,468.6,1080
120,"Oakford 1991/93, Napa",2017-11-30,15,319.5,720
120,"Oakford 1991/93, Napa",2017-12-31,19,404.70000000000005,1200
120,"Oakford 1991/93, Napa",2018-01-31,12,255.60000000000002,720
120,"Oakford 1991/93, Napa",2018-02-28,15,319.5,720
120,"Oakford 1991/93, Napa",2018-03-31,8,170.4,480
120,"Oakford 1991/93, Napa",2018-04-30,9,191.70000000000002,480
120,"Oakford 1991/93, Napa",2018-05-31,15,319.5,720
120,"Oakford 1991/93, Napa",2018-06-30,7,149.10000000000002,360
120,"Oakford 1991/93, Napa",2018-07-31,12,255.60000000000002,600
120,"Oakford 1991/93, Napa",2018-08-31,3,63.900000000000006,120
120,"Oakford 1991/93, Napa",2018-09-30,8,170.4,480
120,"Oakford 1991/93, Napa",2018-10-31,0,0.0,0
120,"Oakford 1991/93, Napa",2018-11-30,3,63.900000000000006,120
120,"Oakford 1991/93, Napa",2018-12-31,17,362.1,960
120,"Oakford 1991/93, Napa",2019-01-31,6,127.80000000000001,360
120,"Oakford 1991/93, Napa",2019-02-28,11,234.3,720
120,"Oakford 1991/93, Napa",2019-03-31,11,234.3,720
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2017-06-30,5,133.5,360
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2017-07-31,17,453.9,1080
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2017-08-31,14,373.8,840
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2017-09-30,9,240.29999999999998,600
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2017-10-31,16,427.2,840
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2017-11-30,6,160.2,240
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2017-12-31,23,614.0999999999999,1200
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-01-31,10,267.0,600
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-02-28,12,320.4,600
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-03-31,24,640.8,1200
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-04-30,5,133.5,240
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-05-31,20,534.0,960
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-06-30,7,186.89999999999998,480
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-07-31,11,293.7,480
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-08-31,18,480.59999999999997,1080
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-09-30,17,453.9,960
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-10-31,9,240.29999999999998,360
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-11-30,4,106.8,360
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2018-12-31,7,186.9,360
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2019-01-31,8,213.6,480
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2019-02-28,11,293.7,600
120,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",2019-03-31,13,347.09999999999997,720
120,Steamed Brown Rice,2017-06-30,9,237.59999999999997,480
120,Steamed Brown Rice,2017-07-31,10,263.99999999999994,600
120,Steamed Brown Rice,2017-08-31,28,739.1999999999999,1440
120,Steamed Brown Rice,2017-09-30,11,290.4,600
120,Steamed Brown Rice,2017-10-31,14,369.59999999999997,720
120,Steamed Brown Rice,2017-11-30,8,211.2,360
120,Steamed Brown Rice,2017-12-31,11,290.4,480
120,Steamed Brown Rice,2018-01-31,12,316.79999999999995,600
120,Steamed Brown Rice,2018-02-28,8,211.2,480
120,Steamed Brown Rice,2018-03-31,15,395.99999999999994,720
120,Steamed Brown Rice,2018-04-30,12,316.79999999999995,720
120,Steamed Brown Rice,2018-05-31,4,105.6,240
120,Steamed Brown Rice,2018-06-30,8,211.2,360
120,Steamed Brown Rice,2018-07-31,22,580.8,960
120,Steamed Brown Rice,2018-08-31,12,316.79999999999995,600
120,Steamed Brown Rice,2018-09-30,17,448.79999999999995,720
120,Steamed Brown Rice,2018-10-31,10,264.0,480
120,Steamed Brown Rice,2018-11-30,7,184.79999999999998,360
120,Steamed Brown Rice,2018-12-31,5,132.0,240
120,Steamed Brown Rice,2019-01-31,20,528.0,960
120,Steamed Brown Rice,2019-02-28,9,237.59999999999997,360
120,Steamed Brown Rice,2019-03-31,20,528.0,1080
121,"CONSOMME, HOT",2017-06-30,2,28.2,121
121,"CONSOMME, HOT",2017-07-31,26,366.59999999999997,1331
121,"CONSOMME, HOT",2017-08-31,19,267.9,968
121,"CONSOMME, HOT",2017-09-30,19,267.9,1089
121,"CONSOMME, HOT",2017-10-31,18,253.79999999999998,968
121,"CONSOMME, HOT",2017-11-30,19,267.9,1089
121,"CONSOMME, HOT",2017-12-31,20,282.0,968
121,"CONSOMME, HOT",2018-01-31,19,267.9,1089
121,"CONSOMME, HOT",2018-02-28,14,197.39999999999998,726
121,"CONSOMME, HOT",2018-03-31,11,155.1,484
121,"CONSOMME, HOT",2018-04-30,11,155.1,484
121,"CONSOMME, HOT",2018-05-31,9,126.89999999999999,484
121,"CONSOMME, HOT",2018-06-30,16,225.6,847
121,"CONSOMME, HOT",2018-07-31,16,225.6,847
121,"CONSOMME, HOT",2018-08-31,7,98.69999999999999,484
121,"CONSOMME, HOT",2018-09-30,10,141.0,484
121,"CONSOMME, HOT",2018-10-31,1,14.1,121
121,"CONSOMME, HOT",2018-11-30,18,253.79999999999998,847
121,"CONSOMME, HOT",2018-12-31,13,183.29999999999998,726
121,"CONSOMME, HOT",2019-01-31,17,239.7,847
121,"CONSOMME, HOT",2019-02-28,11,155.1,605
121,"CONSOMME, HOT",2019-03-31,15,211.5,726
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2017-06-30,5,89.5,242
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2017-07-31,20,358.0,968
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2017-08-31,21,375.9,1210
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2017-09-30,23,411.7,1089
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2017-10-31,24,429.59999999999997,1331
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2017-11-30,7,125.3,363
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2017-12-31,20,358.0,847
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-01-31,15,268.5,726
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-02-28,21,375.9,1089
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-03-31,12,214.8,605
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-04-30,11,196.89999999999998,605
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-05-31,6,107.4,242
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-06-30,13,232.7,726
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-07-31,17,304.3,968
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-08-31,15,268.5,726
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-09-30,7,125.3,363
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-10-31,18,322.2,847
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-11-30,5,89.5,484
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2018-12-31,8,143.2,363
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2019-01-31,15,268.5,726
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2019-02-28,24,429.6,1210
121,"Duck Confit with crispy potatoes, wild  mushrooms and frisÃƒÂ©e salad",2019-03-31,8,143.2,363
121,Fried Wonton (12),2017-06-30,5,121.99999999999999,242
121,Fried Wonton (12),2017-07-31,15,366.0,847
121,Fried Wonton (12),2017-08-31,20,487.99999999999994,1089
121,Fried Wonton (12),2017-09-30,14,341.59999999999997,847
121,Fried Wonton (12),2017-10-31,21,512.4,1210
121,Fried Wonton (12),2017-11-30,15,365.99999999999994,726
121,Fried Wonton (12),2017-12-31,21,512.4,1210
121,Fried Wonton (12),2018-01-31,16,390.4,847
121,Fried Wonton (12),2018-02-28,11,268.4,605
121,Fried Wonton (12),2018-03-31,15,365.99999999999994,726
121,Fried Wonton (12),2018-04-30,11,268.4,605
121,Fried Wonton (12),2018-05-31,3,73.19999999999999,121
121,Fried Wonton (12),2018-06-30,9,219.6,605
121,Fried Wonton (12),2018-07-31,11,268.4,726
121,Fried Wonton (12),2018-08-31,8,195.2,363
121,Fried Wonton (12),2018-09-30,8,195.2,484
121,Fried Wonton (12),2018-10-31,21,512.4,1089
121,Fried Wonton (12),2018-11-30,14,341.59999999999997,726
121,Fried Wonton (12),2018-12-31,16,390.4,968
121,Fried Wonton (12),2019-01-31,15,365.99999999999994,847
121,Fried Wonton (12),2019-02-28,13,317.19999999999993,605
121,Fried Wonton (12),2019-03-31,19,463.59999999999997,968
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2017-06-30,7,172.20000000000002,363
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2017-07-31,29,713.4000000000001,1331
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2017-08-31,26,639.6000000000001,1210
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2017-09-30,13,319.80000000000007,605
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2017-10-31,21,516.6,1210
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2017-11-30,23,565.8000000000001,1331
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2017-12-31,12,295.20000000000005,605
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-01-31,24,590.4000000000001,1089
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-02-28,28,688.8000000000001,1331
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-03-31,5,123.00000000000001,242
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-04-30,7,172.20000000000002,484
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-05-31,7,172.20000000000002,363
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-06-30,9,221.4,605
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-07-31,29,713.4000000000001,1452
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-08-31,9,221.40000000000003,726
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-09-30,10,246.00000000000003,484
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-10-31,15,369.00000000000006,847
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-11-30,14,344.40000000000003,726
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2018-12-31,18,442.80000000000007,968
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2019-01-31,14,344.40000000000003,726
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2019-02-28,12,295.20000000000005,726
121,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron",2019-03-31,12,295.20000000000005,605
121,Shrimp w. String Bean,2017-06-30,6,115.80000000000001,242
121,Shrimp w. String Bean,2017-07-31,22,424.6,1089
121,Shrimp w. String Bean,2017-08-31,23,443.90000000000003,1331
121,Shrimp w. String Bean,2017-09-30,9,173.70000000000002,605
121,Shrimp w. String Bean,2017-10-31,12,231.60000000000002,726
121,Shrimp w. String Bean,2017-11-30,21,405.3,968
121,Shrimp w. String Bean,2017-12-31,23,443.90000000000003,1210
121,Shrimp w. String Bean,2018-01-31,10,193.0,605
121,Shrimp w. String Bean,2018-02-28,15,289.5,1089
121,Shrimp w. String Bean,2018-03-31,10,193.0,484
121,Shrimp w. String Bean,2018-04-30,12,231.60000000000002,605
121,Shrimp w. String Bean,2018-05-31,6,115.80000000000001,363
121,Shrimp w. String Bean,2018-06-30,21,405.3,1089
121,Shrimp w. String Bean,2018-07-31,19,366.70000000000005,1089
121,Shrimp w. String Bean,2018-08-31,7,135.10000000000002,363
121,Shrimp w. String Bean,2018-09-30,12,231.60000000000002,605
121,Shrimp w. String Bean,2018-10-31,12,231.60000000000002,605
121,Shrimp w. String Bean,2018-11-30,16,308.8,968
121,Shrimp w. String Bean,2018-12-31,14,270.20000000000005,726
121,Shrimp w. String Bean,2019-01-31,18,347.40000000000003,968
121,Shrimp w. String Bean,2019-02-28,15,289.5,847
121,Shrimp w. String Bean,2019-03-31,11,212.3,605
121,"Valpolicella, Quintarelli 1993",2017-06-30,6,96.0,242
121,"Valpolicella, Quintarelli 1993",2017-07-31,25,400.0,1331
121,"Valpolicella, Quintarelli 1993",2017-08-31,23,368.0,1210
121,"Valpolicella, Quintarelli 1993",2017-09-30,19,304.0,968
121,"Valpolicella, Quintarelli 1993",2017-10-31,24,384.0,1210
121,"Valpolicella, Quintarelli 1993",2017-11-30,15,240.0,726
121,"Valpolicella, Quintarelli 1993",2017-12-31,18,288.0,968
121,"Valpolicella, Quintarelli 1993",2018-01-31,16,256.0,726
121,"Valpolicella, Quintarelli 1993",2018-02-28,22,352.0,1089
121,"Valpolicella, Quintarelli 1993",2018-03-31,10,160.0,605
121,"Valpolicella, Quintarelli 1993",2018-04-30,18,288.0,968
121,"Valpolicella, Quintarelli 1993",2018-05-31,6,96.0,363
121,"Valpolicella, Quintarelli 1993",2018-06-30,16,256.0,726
121,"Valpolicella, Quintarelli 1993",2018-07-31,26,416.0,1210
121,"Valpolicella, Quintarelli 1993",2018-08-31,8,128.0,363
121,"Valpolicella, Quintarelli 1993",2018-09-30,13,208.0,726
121,"Valpolicella, Quintarelli 1993",2018-10-31,25,400.0,1210
121,"Valpolicella, Quintarelli 1993",2018-11-30,2,32.0,121
121,"Valpolicella, Quintarelli 1993",2018-12-31,19,304.0,1089
121,"Valpolicella, Quintarelli 1993",2019-01-31,24,384.0,1089
121,"Valpolicella, Quintarelli 1993",2019-02-28,19,304.0,1089
121,"Valpolicella, Quintarelli 1993",2019-03-31,9,144.0,484
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2017-06-30,12,301.20000000000005,732
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2017-07-31,17,426.70000000000005,854
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2017-08-31,24,602.4000000000001,1220
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2017-09-30,20,502.00000000000006,976
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2017-10-31,14,351.40000000000003,732
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2017-11-30,11,276.1,610
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2017-12-31,14,351.40000000000003,732
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-01-31,15,376.50000000000006,854
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-02-28,25,627.5000000000001,1220
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-03-31,8,200.8,366
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-04-30,15,376.50000000000006,854
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-05-31,12,301.20000000000005,732
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-06-30,16,401.6,854
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-07-31,11,276.1,488
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-08-31,9,225.9,610
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-09-30,33,828.3000000000001,1708
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-10-31,9,225.90000000000003,610
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-11-30,23,577.3000000000001,1342
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2018-12-31,11,276.1,610
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2019-01-31,7,175.70000000000002,488
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2019-02-28,7,175.70000000000002,366
122,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,2019-03-31,22,552.2,1220
122,HOT FUDGE NAPOLEON,2017-06-30,6,94.80000000000001,366
122,HOT FUDGE NAPOLEON,2017-07-31,14,221.20000000000002,732
122,HOT FUDGE NAPOLEON,2017-08-31,30,474.00000000000006,1464
122,HOT FUDGE NAPOLEON,2017-09-30,16,252.8,854
122,HOT FUDGE NAPOLEON,2017-10-31,21,331.8,976
122,HOT FUDGE NAPOLEON,2017-11-30,11,173.8,610
122,HOT FUDGE NAPOLEON,2017-12-31,16,252.8,854
122,HOT FUDGE NAPOLEON,2018-01-31,6,94.80000000000001,366
122,HOT FUDGE NAPOLEON,2018-02-28,22,347.6,1098
122,HOT FUDGE NAPOLEON,2018-03-31,18,284.40000000000003,976
122,HOT FUDGE NAPOLEON,2018-04-30,13,205.40000000000003,732
122,HOT FUDGE NAPOLEON,2018-05-31,13,205.4,732
122,HOT FUDGE NAPOLEON,2018-06-30,23,363.40000000000003,1098
122,HOT FUDGE NAPOLEON,2018-07-31,12,189.60000000000002,610
122,HOT FUDGE NAPOLEON,2018-08-31,15,237.00000000000003,732
122,HOT FUDGE NAPOLEON,2018-09-30,19,300.20000000000005,854
122,HOT FUDGE NAPOLEON,2018-10-31,17,268.6,1098
122,HOT FUDGE NAPOLEON,2018-11-30,20,316.0,976
122,HOT FUDGE NAPOLEON,2018-12-31,10,158.0,488
122,HOT FUDGE NAPOLEON,2019-01-31,21,331.8,1098
122,HOT FUDGE NAPOLEON,2019-02-28,18,284.40000000000003,854
122,HOT FUDGE NAPOLEON,2019-03-31,29,458.20000000000005,1342
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2017-06-30,19,324.9,976
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2017-07-31,8,136.8,488
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2017-08-31,23,393.3,1342
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2017-09-30,14,239.4,732
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2017-10-31,14,239.4,732
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2017-11-30,18,307.79999999999995,732
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2017-12-31,15,256.5,854
122,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95",2018-01-31,21,359.1,1098
