,price,restaurant_id,data_id,name,cost,profit
1422,21.2,239,1577,"SPRING ASPARAGUS AND ROASTED RED PEPPER RAVIOLIS WITH A CREAMY VEGETABLE ASPARAGUS PUREE, ESSENCE OF WHITE TRUFFLE",23.02796145805018,-1.8279614580501793
1423,29.1,293,1933,Shrimp w. String Bean,23.02796145805018,6.072038541949823
1424,23.0,20,139,Butterfly Shrimp w. Bacon,23.02796145805018,-0.027961458050178578
1425,18.4,76,484,"White Wine by the Bottle: Chardonnay Winemakers Reserve, Lindemans, Padthaway, Australia 1997",23.02796145805018,-4.62796145805018
1426,23.1,420,2760,"legals new England Clam Chowder. Served at the past five Presidential Inaugurations And Bostons Fenway park, too!",23.02796145805018,0.07203854194982284
1427,18.5,117,791,"Riesling Kabinett, Johbrg Vogelsang, H.H. Eser/Johannishof, 1998 (Rheingau)",23.02796145805018,-4.527961458050179
1428,20.8,273,1802,Bluefish,23.02796145805018,-2.227961458050178
1429,23.1,169,1132,Dim Sum (6),23.02796145805018,0.07203854194982284
1430,24.7,214,1402,"By the bottle: Benziger, Chardonnay, Carneros, USA 1999",23.02796145805018,1.6720385419498207
1431,12.3,195,1292,ravioli of sweet shrimp with mustard miso sauce,23.02796145805018,-10.727961458050178
1432,24.8,112,747,Green Tea Ice Cream,23.02796145805018,1.7720385419498221
1433,28.0,342,2243,Joes Buffalo Tenderloins,23.02796145805018,4.972038541949821
1434,19.7,74,475,Banana Pie. Banana with Non-Dairy Yogurt/Shredded Almond,23.02796145805018,-3.3279614580501793
1435,17.7,131,883,"Pinot Noir, Pedroncelli",23.02796145805018,-5.327961458050179
1436,19.6,150,1004,"Chardonnay, Carneros, Beaulieu",23.02796145805018,-3.427961458050177
1437,34.9,308,2034,"Vosne Romanee, D. Rion, 1994",23.02796145805018,11.87203854194982
1438,31.8,349,2296,Asian Chicken Salad,23.02796145805018,8.772038541949822
1439,26.5,122,827,"San Felipe Style Fish Tacos, fresh whitefish, Daves secret sauce, cabbage, pico de gallo, and white and yellow cheddar served in 2 soft corn tortillas and accompanied by guacamole, cilantro rice and pinto beans",23.02796145805018,3.4720385419498214
1440,35.7,410,2682,Vongole Orreganate BAKED CLAMS,23.02796145805018,12.672038541949824
1441,19.6,350,2304,Beef w. Broccoli,23.02796145805018,-3.427961458050177
1442,32.3,212,1391,"TAITTINGER, LA FRANCAISE CHAMPAGE NV",23.02796145805018,9.272038541949819
1443,18.8,226,1483,"Crispy Chicken Wings w. Garlic Sauce, w. Chicken Fried Rice",23.02796145805018,-4.227961458050178
1444,12.7,108,721,Cinzano Bianco Vermouth - on the rocks with a slice of lemon,23.02796145805018,-10.32796145805018
1445,33.9,362,2377,Fresh Iced Oysters,23.02796145805018,10.87203854194982
1446,17.1,8,57,"Amarone Classico 1995, Allegrini (Veneto)",23.02796145805018,-5.927961458050177
1447,29.3,400,2622,A VEGETABLE BUFFET PLATTER IN THE MIDDLE EASTERN MANNER SERVED WITH PITA BREAD,23.02796145805018,6.272038541949822
1448,26.0,303,1995,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44,23.02796145805018,2.9720385419498214
1449,26.2,342,2244,Spinach Wonton Soup,23.02796145805018,3.1720385419498207
1450,27.4,286,1889,Joes Sizzling Chicken Fajitas,23.02796145805018,4.37203854194982
1451,31.2,410,2685,SEAFOOD GAZPACHO,23.02796145805018,8.17203854194982
1452,22.0,234,1540,"FILLET OF SALMON, POACHED OR GRILLED",23.02796145805018,-1.0279614580501786
1453,24.9,319,2103,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",23.02796145805018,1.87203854194982
1454,18.3,241,1589,White Meat Chicken Chow Mein,23.02796145805018,-4.727961458050178
1455,21.6,157,1047,"PINOT GRIS, CHALK HILL 95",23.02796145805018,-1.4279614580501772
1456,18.3,15,102,113- Dom Perignon 1993,23.02796145805018,-4.727961458050178
1457,18.6,80,515,Capellini Primavera ANGEL HAIR WITH MIX VEGETABLES,23.02796145805018,-4.427961458050177
1458,19.1,80,519,Kenwood 96 Sauvignon Blanc (Sonoma),23.02796145805018,-3.927961458050177
1459,32.2,373,2448,"Penne Al Pesto pine nuts, basil & parmigiano",23.02796145805018,9.172038541949824
1460,25.0,387,2535,Pork w. Mixed Veg,23.02796145805018,1.9720385419498214
1461,16.0,186,1243,"Subgum Wonton a delicious mixture of lobster meat, chicken, roast pork, shrimp & garden vegetables garnished w. crispy wonton.",23.02796145805018,-7.027961458050179
1462,22.6,256,1692,Duck Shepherds Pie,23.02796145805018,-0.42796145805017716
1463,25.3,202,1337,"Ribera del Duero, Crianza 1997, Sastre (Spain)",23.02796145805018,2.272038541949822
1464,26.9,284,1870,SOFT SHELL CRAB (in season),23.02796145805018,3.87203854194982
1465,16.6,117,795,"Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley)",23.02796145805018,-6.427961458050177
1466,30.2,7,50,St. Jacques PolÃƒÂ©es,23.02796145805018,7.172038541949821
1467,25.4,413,2707,"Syrah, Lewis Cellars, 1997. (Napa Valley)",23.02796145805018,2.37203854194982
1468,25.9,413,2709,Onion Soup GratinÃƒÂ©e,23.02796145805018,2.87203854194982
1469,20.6,134,897,"Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne)",23.02796145805018,-2.427961458050177
1470,19.5,299,1976,Bean Curd w. Hot Sauce (meat),23.02796145805018,-3.5279614580501786
1471,27.6,223,1467,Chicken Yaga Mein,23.02796145805018,4.572038541949823
1472,30.5,394,2580,Roast Prime Ribs of Beef au jus,23.02796145805018,7.472038541949821
1473,33.3,350,2302,"Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25",23.02796145805018,10.272038541949819
1474,32.6,246,1622,"MERLOT, GEYSER PEAK 95",23.02796145805018,9.572038541949823
1475,21.3,381,2498,"STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE",23.02796145805018,-1.7279614580501779
1476,30.4,280,1846,"Zinfandel, Valsecchi Vineyard, Biale, 1997. (Sonoma)",23.02796145805018,7.37203854194982
1477,23.6,162,1087,Bife Di Churrasco SHELL CHURRASCO [grilled rump],23.02796145805018,0.5720385419498228
1478,18.9,64,408,Young Chow Fried Rice,23.02796145805018,-4.12796145805018
1479,15.4,155,1032,"Markham 1995, Napa",23.02796145805018,-7.627961458050178
1480,16.7,89,572,Jalapeno Smoked Salmon,23.02796145805018,-6.327961458050179
1481,25.0,94,612,"Pinot Grigio Kettemeir, Italy, 1996",23.02796145805018,1.9720385419498214
1482,22.1,57,368,Asparagus salad with aromatic herbs and egg dressing,23.02796145805018,-0.9279614580501772
1483,29.9,147,982,2004 PINOT GRIS Pierre Sparr,23.02796145805018,6.87203854194982
1484,33.5,177,1180,"Chardonnay, Estancia Estates 1996 (Monterey)",23.02796145805018,10.472038541949821
1485,22.0,351,2309,"Claypot Roasted Salmon, Langostino tomato sauce & roasted potatoes",23.02796145805018,-1.0279614580501786
1486,15.7,123,834,ASSORTED ITALIAN SAUSAGES & POLENTA tomato & parmigiano gratine,23.02796145805018,-7.327961458050179
1487,28.4,303,1994,Caffe,23.02796145805018,5.37203854194982
1488,12.2,50,318,Apple Zinger - apple juice & iced herbal tea,23.02796145805018,-10.82796145805018
1489,30.0,232,1527,Baby Back Pork Ribs,23.02796145805018,6.972038541949821
1490,31.9,177,1179,Shellfish Platter,23.02796145805018,8.87203854194982
1491,24.4,89,574,Scallop w. Broccoli,23.02796145805018,1.37203854194982
1492,21.7,46,291,Roast Pork Lo Mein,23.02796145805018,-1.3279614580501793
1493,17.2,419,2754,"Cosentino 1995, Carneros",23.02796145805018,-5.827961458050179
1494,19.9,368,2413,Spare Rib Tips w. Shrimp Fried Rice,23.02796145805018,-3.12796145805018
1495,9.9,366,2402,Petit Fours,23.02796145805018,-13.127961458050178
1496,23.2,410,2688,Calamari Salad,23.02796145805018,0.1720385419498207
1497,29.7,87,562,Haddock Loin,23.02796145805018,6.672038541949821
1498,34.5,293,1937,"Pinot Grigio, Cavit",23.02796145805018,11.472038541949821
1499,24.7,298,1964,"Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00",23.02796145805018,1.6720385419498207
1500,29.6,40,257,Strawberry Italian Soda,23.02796145805018,6.572038541949823
1501,14.0,14,95,Rob Roy,23.02796145805018,-9.027961458050179
1502,17.3,404,2644,The Great Dessert Plate,23.02796145805018,-5.727961458050178
1503,9.7,406,2663,"Bonny Doon Riesling Pacific Rim 1995, Calif.",23.02796145805018,-13.32796145805018
1504,36.0,414,2717,Chicken w. Snow Pea Pods,23.02796145805018,12.972038541949821
1505,18.1,1,9,Kaffee Hag,23.02796145805018,-4.927961458050177
1506,28.9,107,711,Pineapple Chicken,23.02796145805018,5.87203854194982
1507,25.3,178,1188,Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE,23.02796145805018,2.272038541949822
1508,25.9,91,588,Duck Shepherds Pie,23.02796145805018,2.87203854194982
1509,18.2,256,1690,Striped Bass Al Placere STRIPED BASS ANY STYLE,23.02796145805018,-4.827961458050179
1510,25.0,220,1442,"Merlot, Cuvaison, 1997. (Napa Valley)",23.02796145805018,1.9720385419498214
1511,22.8,98,641,Clam Fritters. With Bacon...Roasted Red Pepper Sauce. Great with Chowder!,23.02796145805018,-0.22796145805017787
1512,21.6,414,2715,Double Happiness  Jumbo shrimp & tender beef stir-fried w. garden vegetable,23.02796145805018,-1.4279614580501772
1513,24.6,208,1372,"Riesling Saering, Grand Cru, Domaine Schlumberger, Alsace, France 1997",23.02796145805018,1.5720385419498228
1514,33.4,191,1267,CROSTATA CALDA CON GRUTTA FRESCA,23.02796145805018,10.37203854194982
1515,25.5,237,1565,Zwetschgenwasser,23.02796145805018,2.4720385419498214
1516,30.3,392,2567,"RIESLING, DOMAINE PAUL BLANCK 96",23.02796145805018,7.272038541949822
1517,16.6,101,661,"Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma)",23.02796145805018,-6.427961458050177
1518,27.8,164,1100,"LAMB CHOP, MEDALLION & FILET, gratin Dauphinois",23.02796145805018,4.772038541949822
1519,16.2,50,315,Chicken w. Eggplant,23.02796145805018,-6.827961458050179
1520,17.5,367,2403,Cream of Cauliflower Soup,23.02796145805018,-5.527961458050179
1521,12.7,95,619,"Shafer Stags Leap District 1994, Napa",23.02796145805018,-10.32796145805018
1522,21.3,46,292,Fresh Samanthas Juices ... 3.25,23.02796145805018,-1.7279614580501779
1523,25.8,371,2434,Beefeater Gin,23.02796145805018,2.772038541949822
1524,27.5,399,2613,Beef w. Chinese Vegetables,23.02796145805018,4.472038541949821
1525,11.2,68,439,"CONSOMME, HOT",23.02796145805018,-11.82796145805018
1526,26.1,13,90,Topi-Maki and Mixed Salad,23.02796145805018,3.072038541949823
1527,20.8,17,120,"Specialty Sandwiches: #18  Chicken Cutlet:  Vermont Cheddar, Leaf Lettuce, Plum Tomato, Bacon, No Fat Russian Dressing on Semolina ... 6.25",23.02796145805018,-2.227961458050178
1528,15.1,386,2528,Capellini Frutti Di Mare ANGEL HAIR WITH SEAFOOD & TOMATO SAUCE,23.02796145805018,-7.927961458050179
1529,17.7,405,2649,Vongole Orreganate BAKED CLAMS,23.02796145805018,-5.327961458050179
1530,24.7,379,2484,"Veuve Clicquot, Yellow Label, Brut NV",23.02796145805018,1.6720385419498207
1531,21.0,83,537,"Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley)",23.02796145805018,-2.0279614580501786
1532,33.5,141,939,Beefeater Gin,23.02796145805018,10.472038541949821
1533,34.9,27,177,Pear Pie. Naturally Sweetened Pear with Blueberry Topping,23.02796145805018,11.87203854194982
1534,12.7,126,850,Cappucino,23.02796145805018,-10.32796145805018
1535,23.4,80,516,Pork w. Mixed Veg,23.02796145805018,0.37203854194982
1536,19.9,253,1668,Steamed Mixed Vegetables,23.02796145805018,-3.12796145805018
1537,21.7,307,2024,"Valpolicella 1993, Quintarelli (Veneto)",23.02796145805018,-1.3279614580501793
1538,21.9,220,1445,SALMONE MARINATO CON SALSA DI CAVIALE,23.02796145805018,-1.12796145805018
1539,21.1,381,2499,udon noodle soup with braised beef and asparagus,23.02796145805018,-1.9279614580501772
1540,23.2,178,1187,White Wine,23.02796145805018,0.1720385419498207
1541,25.9,307,2026,"Insalata Di Gamberi e Avocado SHRIMP WITH AVOCADO, LEMON, HERBS & DRESSING",23.02796145805018,2.87203854194982
1542,19.2,344,2258,"MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage)",23.02796145805018,-3.8279614580501793
1543,22.3,395,2591,Mesclun Salad*,23.02796145805018,-0.7279614580501779
1544,28.5,105,697,SZECHUAN SPARE RIBS Chunks of spare ribs delicately sauteed in chefs special sauce w. broccoli,23.02796145805018,5.472038541949821
1545,29.8,102,669,Pork w. Mixed Veg,23.02796145805018,6.772038541949822
1546,23.5,163,1092,Radish Salad with Parmesan & Arugula,23.02796145805018,0.4720385419498214
1547,33.6,183,1226,CAFÃƒÂ©,23.02796145805018,10.572038541949823
1548,30.2,22,151,"Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25",23.02796145805018,7.172038541949821
1549,33.2,376,2469,Beef Egg Foo Young,23.02796145805018,10.172038541949824
1550,33.3,34,226,"Breganze de Breganze, Maculan",23.02796145805018,10.272038541949819
1551,11.0,213,1399,Roast Pork Mei Fun,23.02796145805018,-12.027961458050179
1552,10.5,391,2562,"Foreau: Vouvray, Chenin Blanc",23.02796145805018,-12.527961458050179
1553,31.6,340,2232,Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce,23.02796145805018,8.572038541949823
1554,22.6,225,1479,"Cabernet Sauvignon, Pedroncelli Three Vineyards 1995 (Sonoma)",23.02796145805018,-0.42796145805017716
1555,18.4,408,2675,"Robert Mondavi Fume Reserve, 1995, Napa",23.02796145805018,-4.62796145805018
1556,26.0,365,2396,"Vegetarian Curried Noodles. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu",23.02796145805018,2.9720385419498214
1557,23.7,377,2478,"Sonoma-Cutrer 1996, Russian River",23.02796145805018,0.6720385419498207
1558,21.0,141,940,"Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado",23.02796145805018,-2.0279614580501786
1559,26.9,74,470,Ribeye with fries,23.02796145805018,3.87203854194982
1560,11.1,292,1929,Brown Rice,23.02796145805018,-11.927961458050179
1561,25.5,382,2506,"Domaine St. Michelle, Brut NV",23.02796145805018,2.4720385419498214
1562,19.7,234,1541,Hot & Sour Vegetable Soup,23.02796145805018,-3.3279614580501793
1563,16.9,56,358,Bife Di Churrasco SHELL CHURRASCO [grilled rump],23.02796145805018,-6.12796145805018
1564,33.0,298,1966,"Rosso Del Conte, Regaleali 92",23.02796145805018,9.972038541949821
1565,21.7,256,1686,"White Meritage, Chateau Musar, 1995 (Lebanon)",23.02796145805018,-1.3279614580501793
1566,19.6,348,2291,Chicken w. Pepper & Tomato,23.02796145805018,-3.427961458050177
1567,17.4,81,522,"Chardonnay, Markham",23.02796145805018,-5.62796145805018
1568,23.0,315,2076,Hine,23.02796145805018,-0.027961458050178578
1569,23.9,191,1269,Seafood Large - six selections,23.02796145805018,0.87203854194982
1570,16.1,241,1592,"Ferrando: Piedmont, Erbaluce",23.02796145805018,-6.927961458050177
1571,27.6,288,1907,"Artichoke Ravioli: Tomato, Citrus, FrisÃƒÂ©e",23.02796145805018,4.572038541949823
1572,20.4,286,1892,Cherry Italian Soda,23.02796145805018,-2.62796145805018
1573,21.3,110,734,SPAGHETTI MEAT BALLS,23.02796145805018,-1.7279614580501779
1574,33.0,275,1808,CAFÃƒÂ©,23.02796145805018,9.972038541949821
1575,27.3,193,1281,Soft Shell Crabs,23.02796145805018,4.272038541949822
1576,22.1,148,988,"Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995",23.02796145805018,-0.9279614580501772
1577,18.6,262,1720,Jasmine Rice,23.02796145805018,-4.427961458050177
1578,21.9,20,141,"St. Morillion 1996, Chile",23.02796145805018,-1.12796145805018
1579,31.7,324,2130,Smelts,23.02796145805018,8.67203854194982
1580,30.7,356,2337,"Markham 1995, Napa",23.02796145805018,7.672038541949821
1581,31.1,237,1559,Chow Har Kew (Shrimp) Deep fried shrimp w. Chinese Vegetables.,23.02796145805018,8.072038541949823
1582,16.0,155,1034,Chicken Chop Suey,23.02796145805018,-7.027961458050179
1583,18.3,71,457,Pork w. String Beans,23.02796145805018,-4.727961458050178
1584,21.6,341,2239,"Crispy red corn relleno filled with Isacs roasted duck and black bean mole, jalapeno - mango salsa and crÃƒÂ¨me fraiche.  Eight Fifty",23.02796145805018,-1.4279614580501772
1585,34.9,349,2295,Avocado Stuffed with Crabmeat,23.02796145805018,11.87203854194982
1586,28.9,416,2730,Swiss,23.02796145805018,5.87203854194982
1587,33.4,377,2472,Fried Smelts. Butterflied and Boneless,23.02796145805018,10.37203854194982
1588,24.7,153,1022,Joes Grilled Chicken,23.02796145805018,1.6720385419498207
1589,22.2,414,2719,Soda (Can),23.02796145805018,-0.8279614580501793
1590,25.3,20,135,Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce,23.02796145805018,2.272038541949822
1591,22.9,199,1323,"KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV",23.02796145805018,-0.12796145805018
1592,19.4,148,991,Beef w. Mushrooms,23.02796145805018,-3.62796145805018
1593,33.2,54,345,Baked Potato,23.02796145805018,10.172038541949824
1594,16.5,63,400,"Fleurie, Clos de la Roilette, 1999. (Beaujolais)",23.02796145805018,-6.527961458050179
1595,31.6,233,1533,"Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95",23.02796145805018,8.572038541949823
1596,32.1,196,1300,Terrine de canard,23.02796145805018,9.072038541949823
1597,17.8,371,2436,Mixed Vegetable w. Bean Curd Soup,23.02796145805018,-5.227961458050178
1598,34.0,338,2221,Columbia Crest 95 Merlot (Columbia Valley),23.02796145805018,10.972038541949821
1599,30.2,325,2138,"Balthazar Salad with haricots verts, asparagus, fennel, ricotta salata and truffle vinaigrette",23.02796145805018,7.172038541949821
1600,10.1,108,716,Chicken Yaga Mein,23.02796145805018,-12.927961458050179
1601,23.7,238,1567,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,23.02796145805018,0.6720385419498207
1602,19.6,13,91,OUR VERY OWN APRICOT SORBET,23.02796145805018,-3.427961458050177
1603,19.9,253,1666,Fresh Squeezed OJ or Grapefruit Juice ... 1.75/2.95,23.02796145805018,-3.12796145805018
1604,14.5,59,377,Roast Pork Egg Foo Young,23.02796145805018,-8.527961458050179
1605,35.9,331,2185,Wild Mushroom Hash,23.02796145805018,12.87203854194982
1606,34.0,403,2643,"CHILE RELLENOS two whole Hatch, N.M. green chiles stuffed with white cheddar cheese, corn and fresh cilantro, dipped in a beer batter and fried to a crisp golden brown floated on a choice of red or green chile and garnished with sour cream and corn salsa served with pinto beans and steamed Basmati rice",23.02796145805018,10.972038541949821
1607,25.8,2,20,Red Zinger Iced Herbal Tea,23.02796145805018,2.772038541949822
1608,31.5,251,1656,Fresh Shrimp Chow Fun,23.02796145805018,8.472038541949821
1609,25.6,356,2340,Baby Shrimp w. Bean Sprouts,23.02796145805018,2.572038541949823
1610,18.9,161,1077,AMERICANO,23.02796145805018,-4.12796145805018
1611,13.1,50,312,Six Smoked Fish Assortment,23.02796145805018,-9.927961458050179
1612,30.9,347,2288,Vanilla ice cream,23.02796145805018,7.87203854194982
1613,27.5,134,900,Jasmine Rice,23.02796145805018,4.472038541949821
1614,24.2,25,164,Chicken w. Chinese Vegetable,23.02796145805018,1.1720385419498207
1615,15.7,400,2624,Baked Potatoes,23.02796145805018,-7.327961458050179
1616,29.8,324,2133,Bean Curd w. Hot Sauce (meat),23.02796145805018,6.772038541949822
1617,18.3,270,1775,"Four Seasons Jumbo shrimp, lobster, chicken, roast pork sauteed w. broccoli, red pepper, baby corn & waterchestnuts in a delicious brown sauce.",23.02796145805018,-4.727961458050178
1618,21.3,367,2410,"Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy)",23.02796145805018,-1.7279614580501779
1619,10.9,402,2633,"Riesling, Wehlener Sonnenuhr Spatlese, J.J. Prum, 1997. (Mosel)",23.02796145805018,-12.127961458050178
1620,30.7,364,2390,"Chardonnay, Jordan 95",23.02796145805018,7.672038541949821
1621,15.6,109,724,French fries,23.02796145805018,-7.427961458050179
1622,22.7,280,1844,"Lamb Chops, Colorado lamb loin chops crusted with toasted cumin, coriander and cracked peppercorns grilled and accompanied by a roasted garlic and sage aioli served with rosemary roasted new potatoes and fresh vegetables",23.02796145805018,-0.3279614580501793
1623,20.0,260,1713,"Cotes du Rhone, Rasteau, J. Bressy, 1998 (Rhone)",23.02796145805018,-3.0279614580501786
1624,27.2,361,2368,Kunde 96 Chardonnay (Sonoma),23.02796145805018,4.172038541949821
1625,17.6,62,394,Soda (Can),23.02796145805018,-5.427961458050177
1626,22.5,145,970,Radish Salad with Parmesan & Arugula,23.02796145805018,-0.5279614580501786
1627,24.4,229,1501,Moo Shu Baby Shrimp w. 4 Pancakes,23.02796145805018,1.37203854194982
1628,32.5,315,2074,Beef Fried Rice,23.02796145805018,9.472038541949821
1629,23.7,128,864,Cherry Italian Soda,23.02796145805018,0.6720385419498207
1630,36.0,349,2299,"Pan Fried Scallops with Anchovy, Capers & Lemon",23.02796145805018,12.972038541949821
1631,21.2,234,1538,"White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997",23.02796145805018,-1.8279614580501793
1632,17.7,71,460,Terrine de canard,23.02796145805018,-5.327961458050179
1633,8.7,222,1455,STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE,23.02796145805018,-14.32796145805018
1634,25.8,312,2051,Gruet 97 Chardonnay (New Mexico),23.02796145805018,2.772038541949822
1635,26.2,342,2241,"209- Pinot Grigio 1999, Peter Zemmer (Alto Adige)",23.02796145805018,3.1720385419498207
1636,25.3,417,2740,LANSON Rose,23.02796145805018,2.272038541949822
1637,20.1,312,2052,"Red Shrimp Maki Rolls - shrimp, salmon, cucumber, flying fish roe, daikon",23.02796145805018,-2.927961458050177
1638,18.2,26,172,Smoked Chatham Cod Croquettes - with American paddlefish caviar,23.02796145805018,-4.827961458050179
1639,22.2,15,104,"Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25",23.02796145805018,-0.8279614580501793
1640,18.0,146,977,Plateaux de Fruits de Mere,23.02796145805018,-5.027961458050179
1641,19.4,31,202,"SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter",23.02796145805018,-3.62796145805018
1642,24.9,22,153,"Arugula Salad chopped tomato, fennel, shaved parmigiano",23.02796145805018,1.87203854194982
1643,23.2,408,2672,Whole St Marcellin,23.02796145805018,0.1720385419498207
1644,31.8,176,1175,Raspberry Wine w/ soda & fruit garnish,23.02796145805018,8.772038541949822
1645,20.4,364,2389,Smelts,23.02796145805018,-2.62796145805018
1646,25.5,230,1514,Mixed Mesclun Greens with Baby Tomatoes,23.02796145805018,2.4720385419498214
1647,29.3,212,1392,Grilled 1 1/2 lb. Maine Lobster,23.02796145805018,6.272038541949822
1648,29.7,344,2261,"Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar",23.02796145805018,6.672038541949821
1649,17.9,401,2630,Cheesecake Sorbet with fresh berries and strawberry coulis,23.02796145805018,-5.12796145805018
1650,17.1,175,1169,"Merlot, Ecco Domani",23.02796145805018,-5.927961458050177
1651,33.6,374,2455,"Chianti Classico Riserva, Villa Antinori, Tuscany, Italy 1997",23.02796145805018,10.572038541949823
1652,20.9,276,1815,Shrimp Cocktail,23.02796145805018,-2.12796145805018
1653,19.5,345,2264,"Red Roof Maki Rolls - yellowfin tuna, smoked salmon, avocado, daikon",23.02796145805018,-3.5279614580501786
1654,26.2,362,2374,Half a 1 1/2 lb. Lobster Cocktail,23.02796145805018,3.1720385419498207
1655,30.0,41,264,NY Pastrami Smoked Salmon Club Sandwich - potato and haricot-vert salad with Pommery mustard dressing,23.02796145805018,6.972038541949821
1656,31.2,21,144,"Vitello Sorrentino VEAL WITH EGGPLANT, PROSCIUTTO & MOZZARELLA IN A WHITE WINE SAUCE",23.02796145805018,8.17203854194982
1657,31.4,399,2611,Krug,23.02796145805018,8.37203854194982
1658,26.7,34,222,"Buffalo Chicken Wings, w.Chicken Fried Rice",23.02796145805018,3.6720385419498207
1659,33.7,196,1302,Fried Chicken Nuggets (12),23.02796145805018,10.672038541949824
1660,29.6,369,2425,"Merlot, Newton 95",23.02796145805018,6.572038541949823
1661,34.6,355,2333,STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE,23.02796145805018,11.572038541949823
1662,17.5,227,1491,Roast Pork w. Chinese Vegetable,23.02796145805018,-5.527961458050179
1663,30.0,279,1843,"Cranberry Fruit Spritzer - Cranberry juice, club soda & a twist of lime",23.02796145805018,6.972038541949821
1664,15.7,81,526,"Groth, Chardonnay, Napa Valley, USA 1998, bottle",23.02796145805018,-7.327961458050179
1665,31.7,236,1557,Saint-Julien,23.02796145805018,8.67203854194982
1666,29.8,392,2568,"Cuvee Dom Perignon 1990, Epernay",23.02796145805018,6.772038541949822
1667,25.5,166,1112,Artic Char Tartare- with basil and trout caviar,23.02796145805018,2.4720385419498214
1668,19.1,192,1274,Zuppe Del Giorno SOUP OF THE DAY,23.02796145805018,-3.927961458050177
1669,34.2,291,1924,Joes Blackened Grilled Potatoes,23.02796145805018,11.172038541949824
1670,27.5,226,1481,White Meat Chicken Chow Mein,23.02796145805018,4.472038541949821
1671,24.2,188,1253,"Canoe Ridge, Merlot, Columbia Valley, USA 1997",23.02796145805018,1.1720385419498207
1672,20.4,247,1627,Beef w. Chinese Vegetable,23.02796145805018,-2.62796145805018
1673,24.4,64,413,"Pinot Noir Saintsbury Garnet, 1996, Carneros",23.02796145805018,1.37203854194982
1674,21.9,382,2507,"Zinfandel, Clos Du Bois",23.02796145805018,-1.12796145805018
1675,11.6,175,1170,Steamed Vegetable Dumplings (8),23.02796145805018,-11.427961458050179
1676,17.0,129,865,Seasonal Berries,23.02796145805018,-6.027961458050179
1677,22.1,70,454,Lobster Bisque,23.02796145805018,-0.9279614580501772
1678,37.3,416,2731,Fried Chicken Nuggets (12) w. French Fries,23.02796145805018,14.272038541949819
1679,32.4,298,1971,Spare Rib Tips w. Shrimp Fried Rice,23.02796145805018,9.37203854194982
1680,24.7,199,1320,Roasted Baby Lamb Chops: full rack of herb crusted baby chops & three vegetable antipasti,23.02796145805018,1.6720385419498207
1681,25.1,9,67,"Puligny-Montrachet, Chanson 1995",23.02796145805018,2.072038541949823
1682,24.2,413,2705,Rice Pudding ... 2.50,23.02796145805018,1.1720385419498207
1683,17.5,3,27,Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE,23.02796145805018,-5.527961458050179
1684,26.1,207,1367,Strawberry Rhubarb Tart a la Mode,23.02796145805018,3.072038541949823
1685,27.4,329,2170,Tea,23.02796145805018,4.37203854194982
1686,11.3,380,2491,"Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS",23.02796145805018,-11.727961458050178
1687,16.6,43,273,Reeses Brownie,23.02796145805018,-6.427961458050177
