,opening_hours,city,creation_date,data_id,street,email,phone_number,name,address,lat,lon,revenue,cost_of_goods,cost_of_labor_month,fixed_costs_month,cost_of_labor_total,fixed_costs_total
192,13:00-23:00,New York,1/25/19 4:37,410.0,Rutgers Slip,"supper_menu,_red_star_line_antwerpen_new_york_antwerpen_boston@yahoo.com",0494-602526,"Supper Menu, Red Star Line Antwerpen New York Antwerpen Boston","Rutgers Slip, New York",40.7106607,-73.9898632,9863.9,10100.384999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
193,13:00-23:00,New York,5/20/17 7:01,87.0,W 157th St,the_pullman_company@inbox.com,0494-454409,The Pullman Company,"W 157th St, New York",40.8348716,-73.9467357,71893.8,9674.16,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
194,13:00-23:00,New York,6/17/17 9:32,139.0,59th St Bridge,jacob_reiss@aol.com,0494-056519,Jacob Reiss,"59th St Bridge, New York",40.75573085,-73.95188400365261,57205.6,7943.565,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
195,13:00-23:00,New York,9/3/18 18:52,376.0,Main St,hotel_eugenia_victoria@mail.com,0499-238506,Hotel Eugenia Victoria,"Main St, New York",40.7193758,-73.8179289,18132.2,2587.1699999999996,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
196,13:00-23:00,New York,9/3/17 10:51,232.0,Franklin St,little_china@hotmail.com,0494-853775,Little China,"Franklin St, New York",44.44774,-75.693742,47138.5,18063.524999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
197,13:00-23:00,New York,5/13/17 5:35,69.0,E 117th St,kronenhalle@outlook.com,0499-590224,Kronenhalle,"E 117th St, New York",40.7986248,-73.9395221,57701.8,4163.459999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
198,13:00-23:00,New York,5/14/17 18:28,75.0,W 90th St,ritz-carlton@gmail.com,0498-293424,Ritz-Carlton,"W 90th St, New York",40.7898803,-73.9722771,64666.0,9438.269999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
199,13:00-23:00,New York,4/9/18 8:11,342.0,Church St,frankfurter_hof@mail.com,0498-869493,Frankfurter Hof,"Church St, New York",40.7149979,-74.0079042,33016.4,6663.45,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
200,13:00-23:00,New York,2/25/18 8:12,324.0,E 101st St,cafe_mellone@mail.com,0499-140440,Cafe Mellone,"E 101st St, New York",40.636103,-73.8870183,30349.3,17083.89,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
201,13:00-23:00,New York,5/27/17 20:39,98.0,W 116th St,ewings_new_restaurant@outlook.com,0494-245261,Ewings New Restaurant,"W 116th St, New York",40.8033402,-73.9528166,60723.0,8764.62,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
202,13:00-23:00,New York,12/29/18 17:23,403.0,Ferry Line Rd,au_chat_noir@mail.com,0496-864366,Au Chat Noir,"Ferry Line Rd, New York",,,8849.9,7477.92,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
203,13:00-23:00,New York,5/21/17 8:41,89.0,Avenue A,new_york_state_hotel_association@mail.com,0498-077948,New York State Hotel Association,"Avenue A, New York",40.7273258,-73.9826094,56377.799999999996,12805.005,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
204,13:00-23:00,New York,6/8/17 20:26,117.0,Thelonius Monk Cir,the_windsor@yahoo.com,0497-298521,The Windsor,"Thelonius Monk Cir, New York",40.7746802,-73.9895454,59973.3,8834.609999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
205,13:00-23:00,New York,12/3/18 3:18,397.0,E 14th St,restaurant_mayan@inbox.com,0495-441347,Restaurant Mayan,"E 14th St, New York",40.7294404,-73.9780305,10981.1,4545.9,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
206,13:00-23:00,New York,9/1/17 8:59,227.0,W 130th St,congress_hotel_association@yahoo.com,0494-531353,Congress Hotel Association,"W 130th St, New York",40.8175078,-73.9587528,47685.2,6810.105,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
207,13:00-23:00,New York,5/8/17 14:48,58.0,Arden St,hotel_dreyfus_french_restauranr@hotmail.com,0497-831105,Hotel Dreyfus French Restauranr,"Arden St, New York",40.8628358,-73.9277081,60523.7,17243.024999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
208,13:00-23:00,New York,2/27/19 13:19,417.0,W 9th St,2601_parkway@hotmail.com,0497-177926,2601 Parkway,"W 9th St, New York",40.6751965,-73.9993434,3449.8,11029.904999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
209,13:00-23:00,New York,5/29/17 23:16,101.0,Pomander Walk,luccionis@mail.com,0499-167949,Luccionis,"Pomander Walk, New York",43.115566,-77.4977296,55888.8,12257.279999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
210,13:00-23:00,New York,7/21/17 8:41,180.0,Nagle Ave,unione_panettieri_italiani@yahoo.com,0497-511141,Unione Panettieri Italiani,"Nagle Ave, New York",40.8613637,-73.9252612,51282.0,10208.835,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
211,13:00-23:00,New York,5/26/17 4:35,94.0,E 39th St,pear_and_pardritge@inbox.com,0494-818290,Pear And Pardritge,"E 39th St, New York",40.6344234,-73.9391605,53738.9,6929.7,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
212,13:00-23:00,New York,7/30/17 4:56,187.0,Lincoln Center Plaza,the_astor@outlook.com,0498-833471,The Astor,"Lincoln Center Plaza, New York",40.7709244,-73.98510085598335,43185.0,21515.414999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
213,13:00-23:00,New York,9/10/17 12:35,239.0,W 62nd St,s_s_president_wilson@gmail.com,0496-652083,S. S. President Wilson,"W 62nd St, New York",40.7741885,-73.9907183,53273.6,5270.67,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
214,13:00-23:00,New York,4/11/17 1:09,13.0,Leroy St,campi@yahoo.com,0497-846102,Campi,"Leroy St, New York",40.5941492,-74.1867738,72343.4,4357.139999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
215,13:00-23:00,New York,7/16/17 6:51,174.0,E 91st St,"complimentary_banquet,_mount_nelson_hotel_cape_town,_sa@outlook.com",0495-873566,"Complimentary Banquet, Mount Nelson Hotel Cape Town, S.A.","E 91st St, New York",40.635812,-73.899726,59251.2,5821.29,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
216,13:00-23:00,New York,5/23/17 9:39,90.0,Warren St,ristorante_cova@aol.com,0495-720584,Ristorante Cova,"Warren St, New York",40.7662779,-73.5824022,59140.8,10095.42,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
217,13:00-23:00,New York,4/29/17 20:52,43.0,W 46th St,paquebot_ile_de_france@hotmail.com,0497-003833,Paquebot Ile De France,"W 46th St, New York",40.758248,-73.9842856,57284.5336578,7190.325,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
218,13:00-23:00,New York,8/16/17 0:58,206.0,W 14th St,london_welsh_lodge@mail.com,0494-083351,London Welsh Lodge,"W 14th St, New York",40.7386055,-73.99981,45400.7,15209.909999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
219,13:00-23:00,New York,7/11/18 12:54,362.0,Queensboro Bridge,missouri_society@hotmail.com,0496-413740,Missouri Society,"Queensboro Bridge, New York",40.75573085,-73.95188400365261,24848.0,8696.19,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
220,13:00-23:00,New York,9/1/17 17:04,228.0,W 132nd St,harvard_university@mail.com,0499-663789,Harvard University,"W 132nd St, New York",40.8134738,-73.9452996,47253.2,10693.064999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
221,13:00-23:00,New York,10/13/18 0:54,385.0,Cooper Square,amys@hotmail.com,0495-931276,Amys,"Cooper Square, New York",40.7280635,-73.99129851723043,12663.5,19502.819999999996,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
222,13:00-23:00,New York,6/5/17 15:21,113.0,Thelonius Monk Cir,aviation_terrace@mail.com,0499-758005,Aviation Terrace,"Thelonius Monk Cir, New York",40.7746802,-73.9895454,50994.9,4235.445,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
223,13:00-23:00,New York,10/1/18 4:35,383.0,E 102nd St,"annual_dinner_of_the_new_york_university_alumni_association,_waldorf_astoria@hotmail.com",0496-819370,"Annual Dinner Of The New York University Alumni Association, Waldorf Astoria","E 102nd St, New York",40.7910468,-73.9513728,15680.5,9196.98,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
224,13:00-23:00,New York,11/25/18 17:13,395.0,Canal St,thomas_cook_&_son_special@mail.com,0495-433632,Thomas Cook & Son Special,"Canal St, New York",40.7186195,-74.0007681,11571.4,12830.339999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
225,13:00-23:00,New York,4/6/17 4:37,4.0,York Ave,grand_hotel_royal@aol.com,0497-902845,Grand Hotel Royal,"York Ave, New York",40.7792057,-73.9447328,77904.8,4946.01,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
226,13:00-23:00,New York,12/19/18 22:39,401.0,Pomander Walk,le_provenÃ£Â§al@mail.com,0494-967480,Le ProvenÃƒÂ§al,"Pomander Walk, New York",43.115566,-77.4977296,7672.099999999999,9147.51,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
227,13:00-23:00,New York,3/5/18 10:58,329.0,Washington Square S,ss_american_merchant@aol.com,0497-524026,S.S. American Merchant,"Washington Square S, New York",40.730669,-73.998842,37552.3,7152.78,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
228,13:00-23:00,New York,5/25/17 18:15,93.0,Little West 12th St,[restaurant_and/or_location_not_given]@mail.com,0496-889479,[Restaurant And/Or Location Not Given],"Little West 12th St, New York",40.7406876,-74.0088565,59747.299999999996,7087.98,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
229,13:00-23:00,New York,9/29/17 6:56,260.0,Mangin St,friends_of_mr_arthur_j_okeeffe@aol.com,0494-112750,Friends Of Mr. Arthur J. Okeeffe,"Mangin St, New York",40.7188724,-73.97549,48342.2408898,9360.539999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
230,08:00-12:00,San Francisco,9/22/17 22:30,253.0,Belvedere St,the_brown_palace_hotel@yahoo.com,0499-345063,The Brown Palace Hotel,"Belvedere St, San Francisco",37.7626987,-122.4479936,20681.4,4317.3,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
231,08:00-12:00,San Francisco,8/17/18 16:39,372.0,Clearview Ct,the_thirteen_club@hotmail.com,0498-363167,The Thirteen Club,"Clearview Ct, San Francisco",37.733183,-122.395389,10364.9,3701.8199999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
232,08:00-12:00,San Francisco,6/20/17 18:14,142.0,Beaver St,princess_hotel@aol.com,0495-221082,Princess Hotel,"Beaver St, San Francisco",37.7655547,-122.4369151,20983.3,7070.775,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
233,08:00-12:00,San Francisco,7/16/17 13:28,175.0,Heritage,harry_voilers_trocadero_restaurant@inbox.com,0498-227782,Harry Voilers Trocadero Restaurant,"Heritage, San Francisco",37.7096674,-122.4117792,21900.3,9602.715,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
234,08:00-12:00,San Francisco,6/10/17 12:17,119.0,Edgardo Pl,pullman_dining_car_serfvice_the_president@hotmail.com,0495-974544,Pullman Dining Car Serfvice The President,"Edgardo Pl, San Francisco",37.8029886,-122.4088891,22453.5,8257.380000000001,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
235,08:00-12:00,New York,5/24/18 17:52,351.0,Coenties Alley,king_frederik_viii@outlook.com,0499-382549,King Frederik Viii,"Coenties Alley, New York",40.703869,-74.0105164,20310.4,8269.064999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
236,08:00-12:00,San Francisco,2/2/18 9:37,318.0,Ecker St,stauchs_resturant@aol.com,0494-551799,Stauchs Resturant,"Ecker St, San Francisco",37.7871006,-122.3957938,18200.0,8528.445,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
237,08:00-12:00,New York,6/21/17 19:19,143.0,W 157th St,stockeld_park@hotmail.com,0499-188589,Stockeld Park,"W 157th St, New York",40.8348716,-73.9467357,30229.4,8894.655,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
238,08:00-12:00,San Francisco,5/2/17 15:06,51.0,Morris St,northern_steamship_company/great_orthern_ry_line@hotmail.com,0498-169919,Northern Steamship Company/Great Orthern Ry. Line,"Morris St, San Francisco",37.7768953,-122.4025153,24136.6,15341.925,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
239,08:00-12:00,New York,4/30/17 1:25,44.0,Minetta Ln,blue_horizon@yahoo.com,0499-771130,Blue Horizon,"Minetta Ln, New York",40.7302644,-74.0010565,42017.8,7991.039999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
240,08:00-12:00,San Francisco,5/17/17 2:30,79.0,Santa Cruz Ave,gardner_&_smith@hotmail.com,0497-126104,Gardner & Smith,"Santa Cruz Ave, San Francisco",37.7090437,-122.4656613,26515.0,9248.97,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
241,08:00-12:00,New York,3/3/18 11:37,327.0,Oliver St,victorian@mail.com,0497-916301,Victorian,"Oliver St, New York",42.984033,-78.865994,20677.0,3358.185,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
242,08:00-12:00,San Francisco,12/21/18 12:16,402.0,Faxon Ave,board_of_managers_of_the_private_charitable_institutions@outlook.com,0495-914776,Board Of Managers Of The Private Charitable Institutions,"Faxon Ave, San Francisco",37.7250783,-122.4599388,4660.1,4815.6059849625,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
243,08:00-12:00,San Francisco,7/26/17 16:12,185.0,Hubbell St,bevan_house@hotmail.com,0498-318834,Bevan House,"Hubbell St, San Francisco",37.7674437,-122.3972072,21539.0,3927.2699999999995,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
244,08:00-12:00,San Francisco,9/18/17 7:05,248.0,Castle Manor Ave,casa_del_rey@yahoo.com,0498-368447,Casa Del Rey,"Castle Manor Ave, San Francisco",37.7294685,-122.4312075,21621.0,6425.18833326,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
245,08:00-12:00,San Francisco,7/26/18 8:40,366.0,Belle Ave,hotel_westminster@hotmail.com,0499-910156,Hotel Westminster,"Belle Ave, San Francisco",37.7086819,-122.4704214,8141.4,8032.454999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
246,08:00-12:00,New York,4/26/17 1:26,35.0,W 106th St,the_colony@yahoo.com,0499-485401,The Colony,"W 106th St, New York",40.8012291,-73.967607,46011.6,12612.645,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
247,08:00-12:00,San Francisco,10/8/17 9:06,266.0,Cornwall St,college_of_pharmacy_of_the_city_of_ny@yahoo.com,0497-902578,College Of Pharmacy Of The City Of Ny,"Cornwall St, San Francisco",37.7848663,-122.4635038,19415.1,3483.345,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
248,08:00-12:00,New York,5/12/17 2:35,67.0,Rose St,manhanset_house@aol.com,0496-352756,Manhanset House,"Rose St, New York",42.9020777,-78.6528611,35227.4,3243.15,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
249,08:00-12:00,New York,8/23/17 3:29,215.0,W 34th St,"usms_philadelphia,_third_class_menu@aol.com",0496-732595,"U.S.M.S. Philadelphia, Third Class Menu.","W 34th St, New York",40.7569713,-74.0048008,38808.6,8284.11,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
250,08:00-12:00,San Francisco,7/27/18 17:38,367.0,Cargo Way,restaurant_name_and/or_location_not_given]@yahoo.com,0496-324507,Restaurant name and/or location not given],"Cargo Way, San Francisco",37.7430063,-122.3816947,9434.3,8026.785,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
251,08:00-12:00,San Francisco,7/5/18 17:25,360.0,7th Ave,the_lawrence@inbox.com,0495-175387,The Lawrence,"7th Ave, San Francisco",37.7644057,-122.4642098,12666.7,7785.825,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
252,08:00-12:00,San Francisco,1/7/19 8:06,408.0,Hill Point Ave,zodiac_room_at_neiman_marcus@gmail.com,0497-866667,Zodiac Room At Neiman Marcus,"Hill Point Ave, San Francisco",37.7641815,-122.4558116,3714.7999999999997,8910.465,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
253,08:00-12:00,San Francisco,6/12/17 12:25,125.0,Bernice St,alberg_inn@outlook.com,0494-075817,Alberg Inn,"Bernice St, San Francisco",37.7700345,-122.413938,17973.1,3102.21,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
254,08:00-12:00,San Francisco,6/12/17 13:17,126.0,Curtis St,jack_trayers@mail.com,0494-232218,Jack Trayers,"Curtis St, San Francisco",37.7107977,-122.4386563,19870.0,4220.8949999999995,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
255,08:00-12:00,San Francisco,4/13/18 0:55,345.0,Ingerson Ave,all_souls_church@aol.com,0495-822731,All Souls Church,"Ingerson Ave, San Francisco",37.7173026,-122.389876,11455.3,7362.69,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
256,08:00-12:00,San Francisco,11/5/18 4:59,390.0,Denslowe Dr,papyrus_club@aol.com,0494-352572,Papyrus Club,"Denslowe Dr, San Francisco",37.7211641,-122.4745433,6510.5,4287.48,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
257,08:00-12:00,New York,7/1/17 12:47,156.0,Fort Washington Ave,volks_restaurant@outlook.com,0496-818382,Volks Restaurant,"Fort Washington Ave, New York",40.8502304,-73.9385576,41105.399999999994,2946.975,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
258,08:00-12:00,San Francisco,8/8/17 7:08,195.0,H St,president_of_jamestown_exposition_company_(h_st_george_tucker)__and_mrs_tucker@hotmail.com,0499-859220,President Of Jamestown Exposition Company (H. St. George Tucker)  And Mrs. Tucker,"H St, San Francisco",37.719952,-122.367764,17247.8,7836.75,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
259,08:00-12:00,New York,4/26/17 19:47,37.0,W 79th St,st_johns_lodge_no_1@gmail.com,0496-925897,St. Johns Lodge No. 1,"W 79th St, New York",40.7849838,-73.9826637,36381.9,8263.695,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
260,08:00-12:00,New York,10/20/18 20:54,386.0,W 27th St,deutschen_haus@hotmail.com,0494-247589,Deutschen Haus,"W 27th St, New York",40.7473822,-73.9956096,9131.2,7251.336133469999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
261,08:00-12:00,New York,3/15/19 1:49,420.0,W 4th St,aidas_east@hotmail.com,0498-997767,Aidas East,"W 4th St, New York",40.7362021,-74.0035332,1465.3,6919.995,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
262,08:00-12:00,San Francisco,6/20/18 15:39,358.0,Clipper St,manhattan_casino@gmail.com,0499-743514,Manhattan Casino,"Clipper St, San Francisco",37.7466633,-122.4445028,10623.5,15524.355,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
263,08:00-12:00,San Francisco,11/30/17 5:43,290.0,Rockridge Dr,the_patriarchs@hotmail.com,0497-353483,The Patriarchs,"Rockridge Dr, San Francisco",37.750773,-122.4696225,11646.5,9217.725,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
264,08:00-12:00,San Francisco,9/25/18 23:03,380.0,Buckingham Way,mayor_and_citizens_of_chicago@mail.com,0497-436195,Mayor And Citizens Of Chicago,"Buckingham Way, San Francisco",37.730072,-122.4767269,7160.900000000001,15681.704999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
265,08:00-12:00,San Francisco,1/6/19 12:11,406.0,Hooper St,norddeutsch_lloyd_bremen@outlook.com,0496-602046,Norddeutsch Lloyd Bremen,"Hooper St, San Francisco",37.7677041,-122.3999142,3112.8999999999996,7026.419999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
266,08:00-12:00,San Francisco,6/8/17 6:24,115.0,J St,quill_and_dagger@gmail.com,0497-508830,Quill And Dagger,"J St, San Francisco",37.718801,-122.36833,23610.1,2912.265,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
267,08:00-12:00,San Francisco,11/1/17 5:36,276.0,Crespi Dr,mr_jpsmith@gmail.com,0497-644507,Mr. J.P.Smith,"Crespi Dr, San Francisco",37.7203422,-122.4752257,21579.8,2256.165,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
268,08:00-12:00,New York,8/19/17 11:12,213.0,Wall St,oregon_railroad_&_navigation_co@gmail.com,0498-625563,Oregon Railroad & Navigation Co.,"Wall St, New York",40.7060194,-74.0088308,35137.8,8358.39,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
269,08:00-12:00,San Francisco,6/14/17 2:13,127.0,16th Ave,riggs_house@yahoo.com,0495-706008,Riggs House,"16th Ave, San Francisco",37.7617468,-122.4737956,20116.100000000002,5304.66,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
270,08:00-12:00,San Francisco,9/11/17 21:56,241.0,Avery St,the_commodore_hotel@hotmail.com,0495-929663,The Commodore Hotel,"Avery St, San Francisco",37.7847044,-122.4338502,22387.9,6545.16,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
271,08:00-12:00,New York,5/3/17 16:40,52.0,E 8th St,the_berkeley@mail.com,0497-915938,The Berkeley,"E 8th St, New York",40.7298328,-73.9906619,41418.8,7703.339999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
272,08:00-12:00,San Francisco,5/10/17 5:24,63.0,Stow Lake Dr,the_hannaberry_&_moran_dining_room@aol.com,0499-250058,The Hannaberry & Moran Dining Room,"Stow Lake Dr, San Francisco",37.7674411,-122.4764225,20643.8,6150.344999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
273,08:00-12:00,San Francisco,11/29/17 16:25,289.0,Alana Way,nippon_yusen_kaisha__ssnasuga@outlook.com,0498-943233,Nippon Yusen Kaisha  S.S.Nasuga,"Alana Way, San Francisco",37.7085965,-122.3960038,19643.4,8716.949999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
274,08:00-12:00,San Francisco,4/14/17 10:41,18.0,Higuera Ave,the_pennsylvania_bar_association_on_behalf_of_the_bar_of_the_commonwealth@outlook.com,0495-673340,The Pennsylvania Bar Association On Behalf Of The Bar Of The Commonwealth,"Higuera Ave, San Francisco",37.7183219,-122.4847457,26730.3,15548.865,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
275,08:00-12:00,New York,3/8/18 8:04,333.0,W 157th St,italian_american_citizens_of_the_sixth_assembly_district@inbox.com,0495-281724,Italian American Citizens Of The Sixth Assembly District,"W 157th St, New York",40.8348716,-73.9467357,26807.399999999998,8292.645,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
276,08:00-12:00,San Francisco,3/3/19 20:00,419.0,Marengo St,german_gov@hotmail.com,0499-557897,German Gov.,"Marengo St, San Francisco",37.738787,-122.4065014,621.0,3236.97,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
277,08:00-12:00,San Francisco,5/27/17 3:06,95.0,Iron Alley,huguenin@gmail.com,0495-693633,Huguenin,"Iron Alley, San Francisco",37.7578613,-122.4446876,24863.2,7686.51,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
278,08:00-12:00,San Francisco,7/13/17 20:29,170.0,Lunado Ct,grill_car@outlook.com,0494-323846,Grill Car,"Lunado Ct, San Francisco",37.7259336,-122.4711963,22554.1,3234.6899999999996,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
279,08:00-12:00,San Francisco,4/23/17 9:48,31.0,Cesar Chavez,cathay_house@outlook.com,0494-615406,Cathay House,"Cesar Chavez, San Francisco",37.7482637,-122.4113698,27402.6,9002.355,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
280,08:00-12:00,San Francisco,1/19/19 14:15,409.0,Peralta Ave,albany_society_of_nyc@yahoo.com,0497-145201,Albany Society Of Nyc,"Peralta Ave, San Francisco",37.744427,-122.40869,3656.0,8178.944999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
281,08:00-12:00,San Francisco,4/9/17 23:25,10.0,Pixley St,san_remo_hotel@aol.com,0499-049339,San Remo Hotel,"Pixley St, San Francisco",37.7989118,-122.4325021,24946.5,5870.385,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
282,08:00-12:00,San Francisco,12/22/17 11:44,305.0,Emery Ln,union_pacific@aol.com,0498-294684,Union Pacific,"Emery Ln, San Francisco",37.7985155,-122.409662,16099.4,7310.13,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
283,08:00-12:00,San Francisco,6/14/17 22:13,131.0,Margaret Ave,carlton_terrace@mail.com,0498-628910,Carlton Terrace,"Margaret Ave, San Francisco",37.7173803,-122.452668,26352.1,6666.974999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
284,08:00-12:00,San Francisco,10/14/17 20:37,267.0,E Rd - City College Of San Francisco,st_georges_society_of_new_york@outlook.com,0496-724561,St. Georges Society Of New York,"E Rd - City College Of San Francisco, San Francisco",,,15041.1,8265.99,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
285,08:00-12:00,New York,8/15/17 14:11,205.0,E 56th St,le_pistou@inbox.com,0496-903236,Le Pistou,"E 56th St, New York",40.6379733,-73.9230599,30306.0,7817.264999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
286,08:00-12:00,San Francisco,5/12/17 12:59,68.0,Minna St,cigar_manufacturers@yahoo.com,0496-049406,Cigar Manufacturers,"Minna St, San Francisco",37.7676068,-122.4191816,19411.9073465,6423.06,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
287,08:00-12:00,San Francisco,11/11/18 7:54,391.0,Sternberg Rd - Golden Gate National Recreation Area,association_of_life_insurance_medical_directors@aol.com,0499-190429,Association Of Life Insurance Medical Directors,"Sternberg Rd - Golden Gate National Recreation Area, San Francisco",,,5210.599999999999,9283.769999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
288,08:00-12:00,San Francisco,5/25/17 10:45,92.0,Addison St,patent_law_associaton_of_washington@outlook.com,0495-881993,Patent Law Associaton Of Washington,"Addison St, San Francisco",37.7400826,-122.4349546,23072.6,13915.725,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
289,08:00-12:00,New York,4/8/17 10:03,8.0,Rector Pl,cafe_zur_frauenkirche_@yahoo.com,0494-847491,Cafe Zur Frauenkirche,"Rector Pl, New York",40.7092981,-74.017763,45163.8,2946.51,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
